reporting_period,reporting_date,customer_id,total_revenue
Day,2022-07-20,173,2.99
Day,2022-07-20,178,2.99
Day,2022-07-20,203,2.99
Day,2022-07-20,298,2.99
Day,2022-07-20,348,2.99
Day,2022-07-20,387,2.99
Day,2022-07-20,572,2.99
Day,2022-07-20,573,2.99
Day,2022-07-20,581,2.99
Day,2022-02-08,9,2.99
Day,2022-02-08,13,2.99
Day,2022-02-08,26,2.99
Day,2022-02-08,41,2.99
Day,2022-02-08,48,2.99
Day,2022-02-08,87,2.99
Day,2022-02-08,269,2.99
Day,2022-02-08,360,2.99
Day,2022-02-08,380,2.99
Day,2022-02-08,430,2.99
Day,2022-02-08,477,2.99
Day,2022-02-08,487,2.99
Day,2022-02-08,530,2.99
Day,2022-02-08,555,2.99
Day,2022-02-08,20,2.99
Day,2022-02-08,243,2.99
Day,2022-02-08,255,2.99
Day,2022-02-08,263,2.99
Day,2022-02-08,336,2.99
Day,2022-02-08,361,2.99
Day,2022-02-08,374,2.99
Day,2022-02-08,388,2.99
Day,2022-02-08,485,2.99
Day,2022-02-08,502,2.99
Day,2022-02-08,536,2.99
Day,2022-02-06,45,2.99
Day,2022-02-06,89,2.99
Day,2022-02-06,236,2.99
Day,2022-02-06,253,2.99
Day,2022-02-06,272,2.99
Day,2022-02-06,277,2.99
Day,2022-02-06,318,2.99
Day,2022-02-06,358,2.99
Day,2022-02-06,443,2.99
Day,2022-02-06,444,2.99
Day,2022-02-06,494,2.99
Day,2022-02-06,538,2.99
Day,2022-02-06,587,2.99
Day,2022-02-06,80,2.99
Day,2022-02-06,187,2.99
Day,2022-02-06,198,2.99
Day,2022-02-06,232,2.99
Day,2022-02-06,313,2.99
Day,2022-02-06,325,2.99
Day,2022-02-06,369,2.99
Day,2022-02-06,504,2.99
Day,2022-02-06,556,2.99
Day,2022-03-22,76,2.99
Day,2022-03-22,112,2.99
Day,2022-03-22,238,2.99
Day,2022-03-22,260,2.99
Day,2022-03-22,359,2.99
Day,2022-03-22,398,2.99
Day,2022-03-22,480,2.99
Day,2022-03-22,578,2.99
Day,2022-03-22,209,2.99
Day,2022-03-22,279,2.99
Day,2022-03-22,526,2.99
Day,2022-03-22,595,2.99
Day,2022-02-22,59,2.99
Day,2022-02-22,66,2.99
Day,2022-02-22,129,2.99
Day,2022-02-22,133,2.99
Day,2022-02-22,145,2.99
Day,2022-02-22,340,2.99
Day,2022-02-22,358,2.99
Day,2022-02-22,383,2.99
Day,2022-02-22,407,2.99
Day,2022-02-22,447,2.99
Day,2022-02-22,102,2.99
Day,2022-02-22,142,2.99
Day,2022-02-22,180,2.99
Day,2022-02-22,238,2.99
Day,2022-02-22,282,2.99
Day,2022-02-22,451,2.99
Day,2022-02-22,581,2.99
Day,2022-06-16,30,2.99
Day,2022-06-16,53,2.99
Day,2022-06-16,79,2.99
Day,2022-06-16,101,2.99
Day,2022-06-16,331,2.99
Day,2022-06-16,344,2.99
Day,2022-06-16,404,2.99
Day,2022-06-16,411,2.99
Day,2022-06-16,558,2.99
Day,2022-06-16,23,2.99
Day,2022-06-16,25,2.99
Day,2022-06-16,32,2.99
Day,2022-06-16,262,2.99
Day,2022-06-16,279,2.99
Day,2022-06-16,386,2.99
Day,2022-06-16,475,2.99
Day,2022-06-16,481,2.99
Day,2022-06-16,502,2.99
Day,2022-06-16,517,2.99
Day,2022-06-16,597,2.99
Day,2022-02-18,86,2.99
Day,2022-02-18,217,2.99
Day,2022-02-18,230,2.99
Day,2022-02-18,263,2.99
Day,2022-02-18,371,2.99
Day,2022-02-18,408,2.99
Day,2022-02-18,431,2.99
Day,2022-02-18,457,2.99
Day,2022-02-18,467,2.99
Day,2022-02-18,166,2.99
Day,2022-02-18,210,2.99
Day,2022-02-18,249,2.99
Day,2022-02-18,273,2.99
Day,2022-02-18,295,2.99
Day,2022-02-18,335,2.99
Day,2022-02-18,345,2.99
Day,2022-02-18,350,2.99
Day,2022-05-22,43,2.99
Day,2022-05-22,74,2.99
Day,2022-05-22,104,2.99
Day,2022-05-22,238,2.99
Day,2022-05-22,295,2.99
Day,2022-05-22,429,2.99
Day,2022-05-22,439,2.99
Day,2022-05-22,465,2.99
Day,2022-05-22,42,2.99
Day,2022-05-22,181,2.99
Day,2022-05-22,200,2.99
Day,2022-05-22,408,2.99
Day,2022-05-22,437,2.99
Day,2022-05-22,460,2.99
Day,2022-05-07,36,2.99
Day,2022-05-07,60,2.99
Day,2022-05-07,200,2.99
Day,2022-05-07,233,2.99
Day,2022-05-07,293,2.99
Day,2022-05-07,409,2.99
Day,2022-05-07,442,2.99
Day,2022-05-07,156,2.99
Day,2022-05-07,303,2.99
Day,2022-05-07,365,2.99
Day,2022-05-07,440,2.99
Day,2022-05-07,476,2.99
Day,2022-05-07,488,2.99
Day,2022-05-07,563,2.99
Day,2022-06-30,53,2.99
Day,2022-06-30,99,2.99
Day,2022-06-30,118,2.99
Day,2022-06-30,149,2.99
Day,2022-06-30,425,2.99
Day,2022-06-30,435,2.99
Day,2022-06-30,447,2.99
Day,2022-06-30,507,2.99
Day,2022-06-30,590,2.99
Day,2022-06-30,595,2.99
Day,2022-06-30,103,2.99
Day,2022-06-30,113,2.99
Day,2022-06-30,203,2.99
Day,2022-06-30,291,2.99
Day,2022-06-30,313,2.99
Day,2022-06-30,392,2.99
Day,2022-06-30,482,2.99
Day,2022-06-30,504,2.99
Day,2022-04-18,138,2.99
Day,2022-04-18,202,2.99
Day,2022-04-18,254,2.99
Day,2022-04-18,297,2.99
Day,2022-04-18,311,2.99
Day,2022-04-18,108,2.99
Day,2022-04-18,373,2.99
Day,2022-04-18,392,2.99
Day,2022-04-18,429,2.99
Day,2022-04-18,448,2.99
Day,2022-04-18,516,2.99
Day,2022-04-18,593,2.99
Day,2022-04-18,599,2.99
Day,2022-04-22,39,2.99
Day,2022-04-22,79,2.99
Day,2022-04-22,131,2.99
Day,2022-04-22,210,2.99
Day,2022-04-22,213,2.99
Day,2022-04-22,362,2.99
Day,2022-04-22,488,2.99
Day,2022-04-22,521,2.99
Day,2022-04-22,566,2.99
Day,2022-04-22,10,2.99
Day,2022-04-22,109,2.99
Day,2022-04-22,357,2.99
Day,2022-04-22,431,2.99
Day,2022-04-22,441,2.99
Day,2022-04-22,552,2.99
Day,2022-07-21,15,2.99
Day,2022-07-21,17,2.99
Day,2022-07-21,79,2.99
Day,2022-07-21,131,2.99
Day,2022-07-21,305,2.99
Day,2022-07-21,364,2.99
Day,2022-07-21,434,2.99
Day,2022-07-21,475,2.99
Day,2022-07-21,560,2.99
Day,2022-07-21,149,2.99
Day,2022-07-21,206,2.99
Day,2022-07-21,214,2.99
Day,2022-07-21,397,2.99
Day,2022-07-21,414,2.99
Day,2022-07-21,424,2.99
Day,2022-07-21,448,2.99
Day,2022-07-21,465,2.99
Day,2022-07-21,508,2.99
Day,2022-07-21,541,2.99
Day,2022-07-24,89,2.99
Day,2022-07-24,125,2.99
Day,2022-07-24,128,2.99
Day,2022-07-24,169,2.99
Day,2022-07-24,266,2.99
Day,2022-07-24,279,2.99
Day,2022-07-24,363,2.99
Day,2022-07-24,505,2.99
Day,2022-07-24,540,2.99
Day,2022-07-24,552,2.99
Day,2022-07-24,582,2.99
Day,2022-07-24,585,2.99
Day,2022-07-24,8,2.99
Day,2022-07-24,198,2.99
Day,2022-07-24,215,2.99
Day,2022-07-24,260,2.99
Day,2022-07-24,415,2.99
Day,2022-07-24,449,2.99
Day,2022-07-24,564,2.99
Day,2022-01-27,2,2.99
Day,2022-01-27,40,2.99
Day,2022-01-27,69,2.99
Day,2022-01-27,228,2.99
Day,2022-01-27,250,2.99
Day,2022-01-27,494,2.99
Day,2022-01-27,32,2.99
Day,2022-01-27,273,2.99
Day,2022-01-27,324,2.99
Day,2022-01-27,403,2.99
Day,2022-01-27,547,2.99
Day,2022-01-27,572,2.99
Day,2022-05-26,316,2.99
Day,2022-05-26,350,2.99
Day,2022-05-26,373,2.99
Day,2022-05-26,415,2.99
Day,2022-05-26,491,2.99
Day,2022-05-26,45,2.99
Day,2022-05-26,131,2.99
Day,2022-05-26,138,2.99
Day,2022-05-26,144,2.99
Day,2022-05-26,212,2.99
Day,2022-05-26,232,2.99
Day,2022-05-26,397,2.99
Day,2022-05-26,575,2.99
Day,2022-05-09,2,2.99
Day,2022-05-09,35,2.99
Day,2022-05-09,96,2.99
Day,2022-05-09,112,2.99
Day,2022-05-09,132,2.99
Day,2022-05-09,150,2.99
Day,2022-05-09,248,2.99
Day,2022-05-09,293,2.99
Day,2022-05-09,314,2.99
Day,2022-05-09,328,2.99
Day,2022-05-09,330,2.99
Day,2022-05-09,339,2.99
Day,2022-05-09,429,2.99
Day,2022-05-09,505,2.99
Day,2022-05-09,50,2.99
Day,2022-05-09,135,2.99
Day,2022-05-09,160,2.99
Day,2022-05-09,405,2.99
Day,2022-05-09,451,2.99
Day,2022-05-09,467,2.99
Day,2022-05-09,485,2.99
Day,2022-05-09,487,2.99
Day,2022-05-09,566,2.99
Day,2022-05-09,581,2.99
Day,2022-05-03,93,2.99
Day,2022-05-03,362,2.99
Day,2022-05-03,539,2.99
Day,2022-05-03,573,2.99
Day,2022-05-03,193,2.99
Day,2022-05-03,245,2.99
Day,2022-05-03,276,2.99
Day,2022-05-03,328,2.99
Day,2022-05-03,360,2.99
Day,2022-05-03,409,2.99
Day,2022-05-03,448,2.99
Day,2022-05-03,486,2.99
Day,2022-05-03,581,2.99
Day,2022-02-01,21,2.99
Day,2022-02-01,16,2.99
Day,2022-02-01,34,2.99
Day,2022-02-01,46,2.99
Day,2022-02-01,293,2.99
Day,2022-02-01,407,2.99
Day,2022-02-01,509,2.99
Day,2022-02-01,566,2.99
Day,2022-04-24,185,2.99
Day,2022-04-24,380,2.99
Day,2022-04-24,448,2.99
Day,2022-04-24,588,2.99
Day,2022-04-24,20,2.99
Day,2022-04-24,30,2.99
Day,2022-04-24,53,2.99
Day,2022-04-24,133,2.99
Day,2022-04-24,137,2.99
Day,2022-04-24,217,2.99
Day,2022-04-24,241,2.99
Day,2022-04-24,426,2.99
Day,2022-04-24,431,2.99
Day,2022-04-24,452,2.99
Day,2022-04-24,479,2.99
Day,2022-07-13,62,2.99
Day,2022-07-13,347,2.99
Day,2022-07-13,406,2.99
Day,2022-07-13,428,2.99
Day,2022-07-13,456,2.99
Day,2022-07-13,473,2.99
Day,2022-07-13,477,2.99
Day,2022-07-13,25,2.99
Day,2022-07-13,139,2.99
Day,2022-07-13,218,2.99
Day,2022-07-13,508,2.99
Day,2022-04-15,22,2.99
Day,2022-04-15,81,2.99
Day,2022-04-15,149,2.99
Day,2022-04-15,161,2.99
Day,2022-04-15,271,2.99
Day,2022-04-15,393,2.99
Day,2022-04-15,463,2.99
Day,2022-04-15,520,2.99
Day,2022-04-15,586,2.99
Day,2022-04-15,26,2.99
Day,2022-04-15,62,2.99
Day,2022-04-15,115,2.99
Day,2022-04-15,208,2.99
Day,2022-04-15,230,2.99
Day,2022-04-15,239,2.99
Day,2022-04-15,251,2.99
Day,2022-04-15,297,2.99
Day,2022-04-15,344,2.99
Day,2022-01-29,102,2.99
Day,2022-01-29,108,2.99
Day,2022-01-29,212,2.99
Day,2022-01-29,271,2.99
Day,2022-01-29,283,2.99
Day,2022-01-29,289,2.99
Day,2022-01-29,372,2.99
Day,2022-01-29,419,2.99
Day,2022-01-29,40,2.99
Day,2022-01-29,65,2.99
Day,2022-01-29,115,2.99
Day,2022-01-29,224,2.99
Day,2022-01-29,231,2.99
Day,2022-01-29,297,2.99
Day,2022-01-29,348,2.99
Day,2022-01-29,399,2.99
Day,2022-01-29,451,2.99
Day,2022-01-29,479,2.99
Day,2022-01-29,562,2.99
Day,2022-02-16,129,2.99
Day,2022-02-16,155,2.99
Day,2022-02-16,168,2.99
Day,2022-02-16,315,2.99
Day,2022-02-16,318,2.99
Day,2022-02-16,379,2.99
Day,2022-02-16,595,2.99
Day,2022-02-16,53,2.99
Day,2022-02-16,78,2.99
Day,2022-02-16,236,2.99
Day,2022-02-16,260,2.99
Day,2022-02-16,363,2.99
Day,2022-02-16,452,2.99
Day,2022-02-16,508,2.99
Day,2022-01-25,161,2.99
Day,2022-01-25,274,2.99
Day,2022-01-25,299,2.99
Day,2022-01-25,335,2.99
Day,2022-01-25,439,2.99
Day,2022-01-25,468,2.99
Day,2022-01-25,582,2.99
Day,2022-01-25,29,2.99
Day,2022-01-25,156,2.99
Day,2022-01-25,362,2.99
Day,2022-01-25,510,2.99
Day,2022-05-31,40,2.99
Day,2022-05-31,49,2.99
Day,2022-05-31,138,2.99
Day,2022-05-31,151,2.99
Day,2022-05-31,167,2.99
Day,2022-05-31,173,2.99
Day,2022-05-31,271,2.99
Day,2022-05-31,310,2.99
Day,2022-05-31,317,2.99
Day,2022-05-31,347,2.99
Day,2022-05-31,354,2.99
Day,2022-05-31,496,2.99
Day,2022-05-31,11,2.99
Day,2022-05-31,74,2.99
Day,2022-05-31,126,2.99
Day,2022-05-31,220,2.99
Day,2022-05-31,374,2.99
Day,2022-05-31,526,2.99
Day,2022-05-31,556,2.99
Day,2022-05-31,569,2.99
Day,2022-05-31,581,2.99
Day,2022-05-31,593,2.99
Day,2022-06-28,64,2.99
Day,2022-06-28,211,2.99
Day,2022-06-28,304,2.99
Day,2022-06-28,308,2.99
Day,2022-06-28,387,2.99
Day,2022-06-28,522,2.99
Day,2022-06-28,559,2.99
Day,2022-06-28,16,2.99
Day,2022-06-28,21,2.99
Day,2022-06-28,62,2.99
Day,2022-06-28,95,2.99
Day,2022-06-28,127,2.99
Day,2022-06-28,223,2.99
Day,2022-06-28,402,2.99
Day,2022-06-28,480,2.99
Day,2022-06-28,566,2.99
Day,2022-05-11,86,2.99
Day,2022-05-11,208,2.99
Day,2022-05-11,279,2.99
Day,2022-05-11,348,2.99
Day,2022-05-11,506,2.99
Day,2022-05-11,119,2.99
Day,2022-05-11,128,2.99
Day,2022-05-11,200,2.99
Day,2022-05-11,274,2.99
Day,2022-05-11,330,2.99
Day,2022-05-11,380,2.99
Day,2022-05-11,467,2.99
Day,2022-05-11,520,2.99
Day,2022-05-11,588,2.99
Day,2022-05-24,161,2.99
Day,2022-05-24,245,2.99
Day,2022-05-24,297,2.99
Day,2022-05-24,309,2.99
Day,2022-05-24,327,2.99
Day,2022-05-24,374,2.99
Day,2022-05-24,442,2.99
Day,2022-05-24,443,2.99
Day,2022-05-24,461,2.99
Day,2022-05-24,62,2.99
Day,2022-05-24,75,2.99
Day,2022-05-24,156,2.99
Day,2022-05-24,193,2.99
Day,2022-05-24,246,2.99
Day,2022-05-24,272,2.99
Day,2022-05-24,587,2.99
Day,2022-02-25,8,2.99
Day,2022-02-25,150,2.99
Day,2022-02-25,184,2.99
Day,2022-02-25,214,2.99
Day,2022-02-25,236,2.99
Day,2022-02-25,358,2.99
Day,2022-02-25,401,2.99
Day,2022-02-25,539,2.99
Day,2022-02-25,544,2.99
Day,2022-02-25,582,2.99
Day,2022-02-25,42,2.99
Day,2022-02-25,198,2.99
Day,2022-02-25,243,2.99
Day,2022-02-25,247,2.99
Day,2022-02-25,341,2.99
Day,2022-02-25,468,2.99
Day,2022-03-27,53,2.99
Day,2022-03-27,225,2.99
Day,2022-03-27,294,2.99
Day,2022-03-27,386,2.99
Day,2022-03-27,412,2.99
Day,2022-03-27,439,2.99
Day,2022-03-27,567,2.99
Day,2022-03-27,592,2.99
Day,2022-03-27,594,2.99
Day,2022-03-27,8,2.99
Day,2022-03-27,23,2.99
Day,2022-03-27,134,2.99
Day,2022-03-27,141,2.99
Day,2022-03-27,184,2.99
Day,2022-03-27,298,2.99
Day,2022-03-27,303,2.99
Day,2022-03-27,467,2.99
Day,2022-03-21,46,2.99
Day,2022-03-21,171,2.99
Day,2022-03-21,173,2.99
Day,2022-03-21,201,2.99
Day,2022-03-21,228,2.99
Day,2022-03-21,262,2.99
Day,2022-03-21,340,2.99
Day,2022-03-21,553,2.99
Day,2022-03-21,563,2.99
Day,2022-03-21,576,2.99
Day,2022-03-21,23,2.99
Day,2022-03-21,28,2.99
Day,2022-03-21,84,2.99
Day,2022-03-21,125,2.99
Day,2022-03-21,203,2.99
Day,2022-03-21,204,2.99
Day,2022-03-21,253,2.99
Day,2022-03-21,332,2.99
Day,2022-03-21,354,2.99
Day,2022-03-21,416,2.99
Day,2022-03-21,462,2.99
Day,2022-03-21,538,2.99
Day,2022-07-01,46,2.99
Day,2022-07-01,52,2.99
Day,2022-07-01,114,2.99
Day,2022-07-01,125,2.99
Day,2022-07-01,308,2.99
Day,2022-07-01,405,2.99
Day,2022-07-01,419,2.99
Day,2022-07-01,443,2.99
Day,2022-07-01,508,2.99
Day,2022-07-01,523,2.99
Day,2022-07-01,23,2.99
Day,2022-07-01,185,2.99
Day,2022-07-01,201,2.99
Day,2022-07-01,214,2.99
Day,2022-07-01,270,2.99
Day,2022-07-01,283,2.99
Day,2022-07-01,416,2.99
Day,2022-07-01,459,2.99
Day,2022-06-08,85,2.99
Day,2022-06-08,105,2.99
Day,2022-06-08,115,2.99
Day,2022-06-08,137,2.99
Day,2022-06-08,141,2.99
Day,2022-06-08,366,2.99
Day,2022-06-08,474,2.99
Day,2022-06-08,548,2.99
Day,2022-06-08,560,2.99
Day,2022-06-08,72,2.99
Day,2022-06-08,122,2.99
Day,2022-06-08,251,2.99
Day,2022-06-08,312,2.99
Day,2022-06-08,441,2.99
Day,2022-06-08,484,2.99
Day,2022-04-04,202,2.99
Day,2022-04-04,318,2.99
Day,2022-04-04,319,2.99
Day,2022-04-04,386,2.99
Day,2022-04-04,408,2.99
Day,2022-04-04,17,2.99
Day,2022-04-04,105,2.99
Day,2022-04-04,173,2.99
Day,2022-04-04,198,2.99
Day,2022-04-04,254,2.99
Day,2022-04-04,345,2.99
Day,2022-04-04,419,2.99
Day,2022-04-04,447,2.99
Day,2022-04-04,489,2.99
Day,2022-04-04,493,2.99
Day,2022-01-26,3,2.99
Day,2022-01-26,123,2.99
Day,2022-01-26,125,2.99
Day,2022-01-26,167,2.99
Day,2022-01-26,376,2.99
Day,2022-01-26,419,2.99
Day,2022-01-26,424,2.99
Day,2022-01-26,90,2.99
Day,2022-01-26,91,2.99
Day,2022-01-26,261,2.99
Day,2022-01-26,351,2.99
Day,2022-01-26,557,2.99
Day,2022-04-01,7,2.99
Day,2022-04-01,15,2.99
Day,2022-04-01,93,2.99
Day,2022-04-01,161,2.99
Day,2022-04-01,195,2.99
Day,2022-04-01,240,2.99
Day,2022-04-01,330,2.99
Day,2022-04-01,341,2.99
Day,2022-04-01,434,2.99
Day,2022-04-01,29,2.99
Day,2022-04-01,111,2.99
Day,2022-04-01,288,2.99
Day,2022-04-01,329,2.99
Day,2022-04-01,404,2.99
Day,2022-04-01,482,2.99
Day,2022-04-01,521,2.99
Day,2022-04-01,533,2.99
Day,2022-04-01,573,2.99
Day,2022-03-26,73,2.99
Day,2022-03-26,158,2.99
Day,2022-03-26,174,2.99
Day,2022-03-26,305,2.99
Day,2022-03-26,323,2.99
Day,2022-03-26,453,2.99
Day,2022-03-26,461,2.99
Day,2022-03-26,575,2.99
Day,2022-03-26,106,2.99
Day,2022-03-26,117,2.99
Day,2022-03-26,214,2.99
Day,2022-03-26,328,2.99
Day,2022-03-26,336,2.99
Day,2022-03-26,369,2.99
Day,2022-03-26,551,2.99
Day,2022-03-26,580,2.99
Day,2022-05-27,141,2.99
Day,2022-05-27,143,2.99
Day,2022-05-27,239,2.99
Day,2022-05-27,333,2.99
Day,2022-05-27,498,2.99
Day,2022-05-27,247,2.99
Day,2022-05-27,348,2.99
Day,2022-05-27,391,2.99
Day,2022-05-27,444,2.99
Day,2022-05-27,460,2.99
Day,2022-03-11,13,2.99
Day,2022-03-11,28,2.99
Day,2022-03-11,131,2.99
Day,2022-03-11,185,2.99
Day,2022-03-11,272,2.99
Day,2022-03-11,291,2.99
Day,2022-03-11,296,2.99
Day,2022-03-11,310,2.99
Day,2022-03-11,385,2.99
Day,2022-03-11,451,2.99
Day,2022-03-11,547,2.99
Day,2022-03-11,56,2.99
Day,2022-03-11,67,2.99
Day,2022-03-11,89,2.99
Day,2022-03-11,171,2.99
Day,2022-03-11,251,2.99
Day,2022-03-11,287,2.99
Day,2022-03-11,300,2.99
Day,2022-03-11,322,2.99
Day,2022-03-11,497,2.99
Day,2022-03-11,570,2.99
Day,2022-02-15,114,2.99
Day,2022-02-15,122,2.99
Day,2022-02-15,176,2.99
Day,2022-02-15,234,2.99
Day,2022-02-15,297,2.99
Day,2022-02-15,317,2.99
Day,2022-02-15,334,2.99
Day,2022-02-15,358,2.99
Day,2022-02-15,388,2.99
Day,2022-02-15,439,2.99
Day,2022-02-15,451,2.99
Day,2022-02-15,459,2.99
Day,2022-02-15,471,2.99
Day,2022-02-15,588,2.99
Day,2022-02-15,154,2.99
Day,2022-02-15,217,2.99
Day,2022-02-15,571,2.99
Day,2022-07-25,25,2.99
Day,2022-07-25,137,2.99
Day,2022-07-25,278,2.99
Day,2022-07-25,286,2.99
Day,2022-07-25,299,2.99
Day,2022-07-25,392,2.99
Day,2022-07-25,476,2.99
Day,2022-07-25,490,2.99
Day,2022-07-25,574,2.99
Day,2022-07-25,28,2.99
Day,2022-07-25,79,2.99
Day,2022-07-25,235,2.99
Day,2022-07-25,416,2.99
Day,2022-07-25,428,2.99
Day,2022-07-25,577,2.99
Day,2022-04-26,30,2.99
Day,2022-04-26,181,2.99
Day,2022-04-26,221,2.99
Day,2022-04-26,270,2.99
Day,2022-04-26,283,2.99
Day,2022-04-26,389,2.99
Day,2022-04-26,492,2.99
Day,2022-04-26,551,2.99
Day,2022-04-26,149,2.99
Day,2022-04-26,201,2.99
Day,2022-04-26,308,2.99
Day,2022-04-26,326,2.99
Day,2022-04-26,421,2.99
Day,2022-04-26,564,2.99
Day,2022-04-26,586,2.99
Day,2022-04-27,24,2.99
Day,2022-04-27,30,2.99
Day,2022-04-27,90,2.99
Day,2022-04-27,149,2.99
Day,2022-04-27,338,2.99
Day,2022-04-27,25,2.99
Day,2022-04-27,45,2.99
Day,2022-04-27,59,2.99
Day,2022-04-27,102,2.99
Day,2022-04-27,146,2.99
Day,2022-04-27,194,2.99
Day,2022-04-27,199,2.99
Day,2022-04-27,274,2.99
Day,2022-04-27,301,2.99
Day,2022-04-27,380,2.99
Day,2022-04-27,442,2.99
Day,2022-04-27,477,2.99
Day,2022-04-29,5,2.99
Day,2022-04-29,12,2.99
Day,2022-04-29,55,2.99
Day,2022-04-29,127,2.99
Day,2022-04-29,151,2.99
Day,2022-04-29,190,2.99
Day,2022-04-29,222,2.99
Day,2022-04-29,311,2.99
Day,2022-04-29,329,2.99
Day,2022-04-29,367,2.99
Day,2022-04-29,456,2.99
Day,2022-04-29,488,2.99
Day,2022-04-29,550,2.99
Day,2022-04-29,569,2.99
Day,2022-04-29,36,2.99
Day,2022-04-29,42,2.99
Day,2022-04-29,93,2.99
Day,2022-04-29,112,2.99
Day,2022-04-29,116,2.99
Day,2022-04-29,131,2.99
Day,2022-04-29,170,2.99
Day,2022-04-29,173,2.99
Day,2022-04-29,519,2.99
Day,2022-04-29,573,2.99
Day,2022-07-26,43,2.99
Day,2022-07-26,135,2.99
Day,2022-07-26,287,2.99
Day,2022-07-26,323,2.99
Day,2022-07-26,329,2.99
Day,2022-07-26,427,2.99
Day,2022-07-26,562,2.99
Day,2022-07-26,151,2.99
Day,2022-07-26,161,2.99
Day,2022-07-26,302,2.99
Day,2022-07-26,346,2.99
Day,2022-07-26,362,2.99
Day,2022-07-26,428,2.99
Day,2022-07-26,448,2.99
Day,2022-07-26,526,2.99
Day,2022-05-05,29,2.99
Day,2022-05-05,121,2.99
Day,2022-05-05,139,2.99
Day,2022-05-05,199,2.99
Day,2022-05-05,350,2.99
Day,2022-05-05,396,2.99
Day,2022-05-05,417,2.99
Day,2022-05-05,463,2.99
Day,2022-05-05,477,2.99
Day,2022-05-05,526,2.99
Day,2022-05-05,543,2.99
Day,2022-05-05,134,2.99
Day,2022-05-05,274,2.99
Day,2022-05-05,462,2.99
Day,2022-05-05,495,2.99
Day,2022-02-20,114,2.99
Day,2022-02-20,124,2.99
Day,2022-02-20,419,2.99
Day,2022-02-20,543,2.99
Day,2022-02-20,592,2.99
Day,2022-02-20,206,2.99
Day,2022-02-20,241,2.99
Day,2022-02-20,267,2.99
Day,2022-02-20,280,2.99
Day,2022-02-20,326,2.99
Day,2022-02-20,398,2.99
Day,2022-02-20,411,2.99
Day,2022-02-20,423,2.99
Day,2022-02-20,538,2.99
Day,2022-04-14,66,2.99
Day,2022-04-14,84,2.99
Day,2022-04-14,155,2.99
Day,2022-04-14,192,2.99
Day,2022-04-14,232,2.99
Day,2022-04-14,257,2.99
Day,2022-04-14,331,2.99
Day,2022-04-14,526,2.99
Day,2022-04-14,42,2.99
Day,2022-04-14,45,2.99
Day,2022-04-14,106,2.99
Day,2022-04-14,185,2.99
Day,2022-04-14,191,2.99
Day,2022-04-14,236,2.99
Day,2022-04-14,255,2.99
Day,2022-04-14,256,2.99
Day,2022-04-14,277,2.99
Day,2022-04-14,379,2.99
Day,2022-04-14,437,2.99
Day,2022-04-14,511,2.99
Day,2022-03-14,17,2.99
Day,2022-03-14,147,2.99
Day,2022-03-14,160,2.99
Day,2022-03-14,197,2.99
Day,2022-03-14,261,2.99
Day,2022-03-14,315,2.99
Day,2022-03-14,368,2.99
Day,2022-03-14,457,2.99
Day,2022-03-14,471,2.99
Day,2022-03-14,501,2.99
Day,2022-03-14,114,2.99
Day,2022-03-14,214,2.99
Day,2022-03-14,249,2.99
Day,2022-03-14,427,2.99
Day,2022-03-14,458,2.99
Day,2022-03-14,559,2.99
Day,2022-03-04,38,2.99
Day,2022-03-04,56,2.99
Day,2022-03-04,143,2.99
Day,2022-03-04,166,2.99
Day,2022-03-04,168,2.99
Day,2022-03-04,176,2.99
Day,2022-03-04,273,2.99
Day,2022-03-04,277,2.99
Day,2022-03-04,355,2.99
Day,2022-03-04,385,2.99
Day,2022-03-04,481,2.99
Day,2022-03-04,3,2.99
Day,2022-03-04,6,2.99
Day,2022-03-04,12,2.99
Day,2022-03-04,254,2.99
Day,2022-03-04,357,2.99
Day,2022-03-04,484,2.99
Day,2022-03-04,540,2.99
Day,2022-04-11,64,2.99
Day,2022-04-11,154,2.99
Day,2022-04-11,156,2.99
Day,2022-04-11,331,2.99
Day,2022-04-11,498,2.99
Day,2022-04-11,551,2.99
Day,2022-04-11,572,2.99
Day,2022-04-11,91,2.99
Day,2022-04-11,282,2.99
Day,2022-04-11,317,2.99
Day,2022-04-11,320,2.99
Day,2022-04-11,406,2.99
Day,2022-02-07,51,2.99
Day,2022-02-07,78,2.99
Day,2022-02-07,113,2.99
Day,2022-02-07,410,2.99
Day,2022-02-07,439,2.99
Day,2022-02-07,565,2.99
Day,2022-02-07,201,2.99
Day,2022-02-07,258,2.99
Day,2022-02-07,307,2.99
Day,2022-02-07,486,2.99
Day,2022-06-09,54,2.99
Day,2022-06-09,122,2.99
Day,2022-06-09,144,2.99
Day,2022-06-09,205,2.99
Day,2022-06-09,291,2.99
Day,2022-06-09,312,2.99
Day,2022-06-09,315,2.99
Day,2022-06-09,348,2.99
Day,2022-06-09,368,2.99
Day,2022-06-09,383,2.99
Day,2022-06-09,389,2.99
Day,2022-06-09,500,2.99
Day,2022-06-09,521,2.99
Day,2022-06-09,571,2.99
Day,2022-06-09,114,2.99
Day,2022-06-09,116,2.99
Day,2022-06-09,237,2.99
Day,2022-06-09,248,2.99
Day,2022-06-09,328,2.99
Day,2022-06-09,413,2.99
Day,2022-06-09,474,2.99
Day,2022-06-09,483,2.99
Day,2022-06-09,588,2.99
Day,2022-03-06,3,2.99
Day,2022-03-06,241,2.99
